Recency,Frequency,Monetary,Avg_Order_Value,Purchase_Rate
163,5,867.83,173.566,0.03048780487804878
65,1,332.3,332.3,0.015151515151515152
23,3,536.99,178.99666666666667,0.125
174,2,460.59,230.295,0.011428571428571429
103,4,801.49,200.3725,0.038461538461538464
143,3,1121.59,373.8633333333333,0.020833333333333332
99,2,288.42,144.21,0.02
23,6,912.74,152.12333333333333,0.25
192,2,275.64,137.82,0.010362694300518135
5,2,547.07,273.535,0.3333333333333333
361,1,479.35,479.35,0.0027624309392265192
8,10,1692.98,169.298,1.1111111111111112
14,22,6500.6,295.4818181818182,1.4666666666666666
103,4,417.06,104.265,0.038461538461538464
3,13,1446.95,111.30384615384615,3.25
11,13,3317.97,255.22846153846152,1.0833333333333333
96,1,497.61,497.61,0.010309278350515464
227,1,358.38,358.38,0.0043859649122807015
16,2,460.64,230.32,0.11764705882352941
39,2,775.1800000000001,387.59000000000003,0.05
51,1,341.7,341.7,0.019230769230769232
93,2,128.5,64.25,0.02127659574468085
157,1,197.22,197.22,0.006329113924050633
39,1,325.91,325.91,0.025
184,3,199.15,66.38333333333334,0.016216216216216217
1,4,1106.53,276.6325,2.0
228,1,413.46,413.46,0.004366812227074236
128,2,180.85,90.425,0.015503875968992248
40,2,251.87,125.935,0.04878048780487805
31,12,3167.73,263.9775,0.375
197,3,582.9,194.29999999999998,0.015151515151515152
9,39,15357.78,393.7892307692308,3.9
37,7,1774.62,253.51714285714283,0.18421052631578946
64,4,1260.44,315.11,0.06153846153846154
43,17,10183.82,599.0482352941176,0.38636363636363635
50,1,214.32,214.32,0.0196078431372549
43,1,193.44,193.44,0.022727272727272728
53,1,281.42,281.42,0.018518518518518517
187,1,124.57,124.57,0.005319148936170213
334,1,332.41,332.41,0.0029850746268656717
4,3,342.45,114.14999999999999,0.6
10,2,144.91000000000003,72.45500000000001,0.18181818181818182
24,2,328.4,164.2,0.08
15,1,35.400000000000006,35.400000000000006,0.0625
366,2,345.89000000000004,172.94500000000002,0.005449591280653951
106,5,473.14,94.628,0.04672897196261682
60,3,151.65,50.550000000000004,0.04918032786885246
29,4,481.35,120.3375,0.13333333333333333
141,3,207.73999999999998,69.24666666666666,0.02112676056338028
23,5,805.62,161.124,0.20833333333333334
22,7,2761.4900000000002,394.49857142857144,0.30434782608695654
77,3,680.02,226.67333333333332,0.038461538461538464
5,10,7066.31,706.6310000000001,1.6666666666666667
64,9,2023.47,224.83,0.13846153846153847
12,6,853.72,142.28666666666666,0.46153846153846156
25,2,0.0,0.0,0.07692307692307693
31,7,1519.08,217.01142857142855,0.21875
67,1,432.0,432.0,0.014705882352941176
67,3,705.12,235.04,0.04411764705882353
187,2,276.73,138.365,0.010638297872340425
38,2,429.84000000000003,214.92000000000002,0.05128205128205128
15,3,471.51,157.17,0.1875
35,1,194.88,194.88,0.027777777777777776
195,3,1578.67,526.2233333333334,0.015306122448979591
2,5,809.7,161.94,1.6666666666666667
1,7,496.84000000000003,70.97714285714287,3.5
367,1,145.93,145.93,0.002717391304347826
65,1,219.14,219.14,0.015151515151515152
299,3,213.03,71.01,0.01
26,4,444.46,111.115,0.14814814814814814
8,6,1281.56,213.59333333333333,0.6666666666666666
12,5,187.6900000000001,37.538000000000025,0.38461538461538464
116,1,1706.88,1706.88,0.008547008547008548
29,1,373.24,373.24,0.03333333333333333
4,16,3754.27,234.641875,3.2
5,8,3085.48,385.685,1.3333333333333333
82,4,579.77,144.9425,0.04819277108433735
29,5,981.65,196.32999999999998,0.16666666666666666
64,2,364.14,182.07,0.03076923076923077
4,8,1510.06,188.7575,1.6
23,14,2528.67,180.61928571428572,0.5833333333333334
290,1,113.44,113.44,0.003436426116838488
36,1,208.46,208.46,0.02702702702702703
9,6,621.6800000000001,103.61333333333334,0.6
24,2,576.26,288.13,0.08
277,1,391.52,391.52,0.0035971223021582736
50,7,1043.34,149.04857142857142,0.13725490196078433
156,11,2596.45,236.04090909090908,0.07006369426751592
61,1,169.79,169.79,0.016129032258064516
12,26,6666.83,256.41653846153844,2.0
21,4,739.5,184.875,0.18181818181818182
371,1,230.25,230.25,0.002688172043010753
116,3,543.05,181.01666666666665,0.02564102564102564
80,19,2781.5,146.39473684210526,0.2345679012345679
4,7,1295.39,185.0557142857143,1.4
26,3,380.55,126.85000000000001,0.1111111111111111
5,21,4604.22,219.24857142857144,3.5
53,1,161.94,161.94,0.018518518518518517
1,5,530.08,106.016,2.5
55,2,950.9300000000001,475.46500000000003,0.03571428571428571
26,1,262.68,262.68,0.037037037037037035
9,5,1903.13,380.62600000000003,0.5
52,3,3049.88,1016.6266666666667,0.05660377358490566
13,10,1894.11,189.411,0.7142857142857143
212,3,816.73,272.24333333333334,0.014084507042253521
22,19,4345.5,228.71052631578948,0.8260869565217391
236,1,406.48,406.48,0.004219409282700422
139,3,435.02,145.00666666666666,0.02142857142857143
4,7,1161.27,165.8957142857143,1.4
57,3,1178.56,392.8533333333333,0.05172413793103448
123,4,1262.75,315.6875,0.03225806451612903
109,2,167.61,83.805,0.01818181818181818
30,1,20.8,20.8,0.03225806451612903
1,9,2085.08,231.67555555555555,4.5
185,5,493.67,98.73400000000001,0.026881720430107527
9,2,292.34,146.17,0.2
239,2,416.64,208.32,0.008333333333333333
87,1,117.35000000000001,117.35000000000001,0.011363636363636364
39,3,507.05,169.01666666666668,0.075
116,1,234.17,234.17,0.008547008547008548
187,1,110.55000000000001,110.55000000000001,0.005319148936170213
227,1,201.19,201.19,0.0043859649122807015
8,10,2148.47,214.84699999999998,1.1111111111111112
189,1,319.02,319.02,0.005263157894736842
4,2,439.43,219.715,0.4
39,3,650.41,216.8033333333333,0.075
3,2,232.20999999999998,116.10499999999999,0.5
267,1,251.51999999999998,251.51999999999998,0.0037313432835820895
78,1,344.33,344.33,0.012658227848101266
4,8,1809.05,226.13125,1.6
255,2,1078.96,539.48,0.0078125
61,1,384.06,384.06,0.016129032258064516
13,8,1920.2,240.025,0.5714285714285714
78,5,4392.42,878.484,0.06329113924050633
17,11,5461.62,496.5109090909091,0.6111111111111112
30,2,1873.2,936.6,0.06451612903225806
3,7,1625.05,232.15,1.75
5,1,126.12,126.12,0.16666666666666666
7,6,1133.25,188.875,0.75
219,1,179.0,179.0,0.004545454545454545
11,6,1601.8600000000001,266.9766666666667,0.5
372,1,-1.25,-1.25,0.002680965147453083
30,9,1427.46,158.60666666666668,0.2903225806451613
288,3,702.0,234.0,0.010380622837370242
150,6,287.02000000000004,47.83666666666667,0.039735099337748346
23,2,484.82,242.41,0.08333333333333333
1,11,3989.57,362.6881818181818,5.5
73,4,1487.78,371.945,0.05405405405405406
46,2,1412.94,706.47,0.0425531914893617
5,4,781.78,195.445,0.6666666666666666
51,7,877.4300000000001,125.34714285714287,0.1346153846153846
17,2,185.46,92.73,0.1111111111111111
30,1,270.9,270.9,0.03225806451612903
8,4,565.58,141.395,0.4444444444444444
29,3,1842.56,614.1866666666666,0.1
3,27,8574.11,317.5596296296296,6.75
41,2,920.1,460.05,0.047619047619047616
11,4,1272.61,318.1525,0.3333333333333333
31,1,71.0,71.0,0.03125
45,3,95.85,31.95,0.06521739130434782
61,3,357.77,119.25666666666666,0.04838709677419355
185,2,154.82999999999998,77.41499999999999,0.010752688172043012
79,7,848.59,121.22714285714287,0.0875
111,2,716.0,358.0,0.017857142857142856
64,1,146.87,146.87,0.015384615384615385
12,2,380.35,190.175,0.15384615384615385
86,3,1030.14,343.38000000000005,0.034482758620689655
16,4,734.5699999999999,183.64249999999998,0.23529411764705882
246,3,388.33,129.44333333333333,0.012145748987854251
78,2,1253.22,626.61,0.02531645569620253
30,1,112.4,112.4,0.03225806451612903
138,1,449.73,449.73,0.007194244604316547
27,4,1065.77,266.4425,0.14285714285714285
3,5,1044.3799999999999,208.87599999999998,1.25
32,4,1735.18,433.795,0.12121212121212122
9,3,897.4300000000001,299.1433333333334,0.3
113,3,339.44,113.14666666666666,0.02631578947368421
157,1,642.02,642.02,0.006329113924050633
85,3,1100.9,366.9666666666667,0.03488372093023256
115,6,864.32,144.05333333333334,0.05172413793103448
3,11,5594.78,508.6163636363636,2.75
96,6,3228.84,538.14,0.061855670103092786
194,1,247.14000000000001,247.14000000000001,0.005128205128205128
28,1,413.75,413.75,0.034482758620689655
129,2,496.38,248.19,0.015384615384615385
28,6,1353.83,225.63833333333332,0.20689655172413793
82,3,1179.89,393.2966666666667,0.03614457831325301
30,5,3095.04,619.008,0.16129032258064516
266,1,234.24,234.24,0.003745318352059925
74,12,5116.13,426.3441666666667,0.16
314,5,534.47,106.894,0.015873015873015872
9,11,1421.59,129.23545454545453,1.1
59,3,859.35,286.45,0.05
143,1,-112.35,-112.35,0.006944444444444444
12,22,4531.34,205.97,1.6923076923076923
28,13,2655.2200000000003,204.24769230769232,0.4482758620689655
114,1,312.14,312.14,0.008695652173913044
9,14,2385.48,170.39142857142858,1.4
18,4,1446.09,361.5225,0.21052631578947367
18,5,813.77,162.754,0.2631578947368421
36,3,841.0799999999999,280.35999999999996,0.08108108108108109
36,2,378.2,189.1,0.05405405405405406
78,1,118.80000000000001,118.80000000000001,0.012658227848101266
22,3,285.5,95.16666666666667,0.13043478260869565
25,2,290.16,145.08,0.07692307692307693
33,2,2003.85,1001.925,0.058823529411764705
109,3,1405.78,468.5933333333333,0.02727272727272727
35,2,2949.75,1474.875,0.05555555555555555
123,6,1555.05,259.175,0.04838709677419355
7,6,2050.08,341.68,0.75
28,4,1991.01,497.7525,0.13793103448275862
4,8,2041.8500000000001,255.23125000000002,1.6
3,10,3802.81,380.281,2.5
50,4,1777.78,444.445,0.0784313725490196
318,2,270.20000000000005,135.10000000000002,0.006269592476489028
22,6,1088.2,181.36666666666667,0.2608695652173913
9,7,992.6800000000001,141.8114285714286,0.7
2,9,937.92,104.21333333333332,3.0
18,2,971.74,485.87,0.10526315789473684
10,4,1621.73,405.4325,0.36363636363636365
262,1,25.5,25.5,0.0038022813688212928
159,2,665.78,332.89,0.0125
33,7,10380.43,1482.9185714285716,0.20588235294117646
29,8,869.6800000000001,108.71000000000001,0.26666666666666666
165,1,163.29999999999998,163.29999999999998,0.006024096385542169
47,1,248.61,248.61,0.020833333333333332
6,10,747.22,74.72200000000001,1.4285714285714286
8,5,806.9000000000001,161.38000000000002,0.5555555555555556
288,1,116.19999999999999,116.19999999999999,0.0034602076124567475
318,1,157.02,157.02,0.003134796238244514
3,3,593.61,197.87,0.75
233,1,307.46,307.46,0.004273504273504274
119,1,138.32,138.32,0.008333333333333333
162,1,345.29999999999995,345.29999999999995,0.006134969325153374
185,1,298.89,298.89,0.005376344086021506
50,1,259.35,259.35,0.0196078431372549
152,7,991.85,141.69285714285715,0.0457516339869281
335,1,157.09,157.09,0.002976190476190476
5,5,2463.17,492.634,0.8333333333333334
16,7,4892.240000000001,698.8914285714287,0.4117647058823529
107,2,425.0,212.5,0.018518518518518517
16,7,1139.73,162.81857142857143,0.4117647058823529
276,1,380.5,380.5,0.0036101083032490976
16,15,10585.57,705.7046666666666,0.8823529411764706
247,1,465.32,465.32,0.004032258064516129
239,1,579.0,579.0,0.004166666666666667
1,2,984.57,492.285,1.0
106,3,749.78,249.92666666666665,0.028037383177570093
23,6,1679.64,279.94,0.25
52,1,124.88,124.88,0.018867924528301886
195,4,1503.5,375.875,0.02040816326530612
24,1,213.78,213.78,0.04
75,1,329.34,329.34,0.013157894736842105
18,2,251.70000000000002,125.85000000000001,0.10526315789473684
8,3,306.55,102.18333333333334,0.3333333333333333
32,3,1266.97,422.3233333333333,0.09090909090909091
22,4,1534.73,383.6825,0.17391304347826086
31,6,3518.03,586.3383333333334,0.1875
29,11,1707.21,155.2009090909091,0.36666666666666664
22,2,293.1,146.55,0.08695652173913043
33,8,2466.4,308.3,0.23529411764705882
284,1,158.68,158.68,0.0035087719298245615
39,3,189.49,63.163333333333334,0.075
50,4,816.88,204.22,0.0784313725490196
289,1,224.91,224.91,0.0034482758620689655
75,2,313.26,156.63,0.02631578947368421
5,9,3755.65,417.2944444444445,1.5
218,1,59.9,59.9,0.0045662100456621
44,5,1430.94,286.188,0.1111111111111111
202,1,306.13,306.13,0.0049261083743842365
178,3,711.79,237.26333333333332,0.01675977653631285
56,6,780.38,130.06333333333333,0.10526315789473684
57,2,239.92000000000002,119.96000000000001,0.034482758620689655
8,8,3286.9100000000003,410.86375000000004,0.8888888888888888
47,2,144.0,72.0,0.041666666666666664
227,1,203.95,203.95,0.0043859649122807015
11,9,2275.58,252.8422222222222,0.75
106,2,384.40000000000003,192.20000000000002,0.018691588785046728
59,3,249.74,83.24666666666667,0.05
28,7,2095.13,299.30428571428575,0.2413793103448276
36,9,1674.46,186.0511111111111,0.24324324324324326
274,2,262.62,131.31,0.007272727272727273
30,1,1013.01,1013.01,0.03225806451612903
24,3,692.22,230.74,0.12
54,1,342.63,342.63,0.01818181818181818
36,6,3563.85,593.975,0.16216216216216217
169,9,1352.91,150.32333333333335,0.052941176470588235
54,1,384.08,384.08,0.01818181818181818
53,1,204.24,204.24,0.018518518518518517
27,9,2299.67,255.5188888888889,0.32142857142857145
253,1,226.85,226.85,0.003937007874015748
40,11,2741.08,249.1890909090909,0.2682926829268293
60,7,984.12,140.58857142857144,0.11475409836065574
234,1,113.5,113.5,0.00425531914893617
4,10,1960.72,196.072,2.0
32,1,114.23,114.23,0.030303030303030304
24,14,3198.25,228.44642857142858,0.56
7,2,335.13,167.565,0.25
65,1,354.15,354.15,0.015151515151515152
310,2,426.79,213.395,0.006430868167202572
309,1,393.49,393.49,0.0032258064516129032
19,6,939.32,156.55333333333334,0.3
16,8,1906.09,238.26125,0.47058823529411764
96,2,318.76,159.38,0.020618556701030927
264,11,3466.67,315.1518181818182,0.04150943396226415
12,14,3127.82,223.4157142857143,1.0769230769230769
3,2,421.52,210.76,0.5
35,1,190.88,190.88,0.027777777777777776
183,1,149.89000000000001,149.89000000000001,0.005434782608695652
25,2,550.06,275.03,0.07692307692307693
13,6,916.13,152.68833333333333,0.42857142857142855
11,2,314.69,157.345,0.16666666666666666
3,17,3744.65,220.2735294117647,4.25
313,2,379.95,189.975,0.006369426751592357
108,2,1135.04,567.52,0.01834862385321101
1,30,8628.55,287.6183333333333,15.0
53,1,954.9,954.9,0.018518518518518517
205,1,171.45,171.45,0.0048543689320388345
15,1,282.19,282.19,0.0625
120,1,318.65,318.65,0.008264462809917356
4,2,384.52,192.26,0.4
363,1,283.28000000000003,283.28000000000003,0.0027472527472527475
117,2,353.86,176.93,0.01694915254237288
18,1,178.26,178.26,0.05263157894736842
5,2,272.44,136.22,0.3333333333333333
41,2,298.41,149.205,0.047619047619047616
107,2,240.0,120.0,0.018518518518518517
148,2,603.37,301.685,0.013422818791946308
52,5,1253.3600000000001,250.67200000000003,0.09433962264150944
208,1,63.440000000000005,63.440000000000005,0.004784688995215311
139,2,562.9,281.45,0.014285714285714285
2,3,310.64,103.54666666666667,1.0
127,2,317.62,158.81,0.015625
108,4,763.64,190.91,0.03669724770642202
42,5,2144.53,428.90600000000006,0.11627906976744186
35,1,111.97999999999999,111.97999999999999,0.027777777777777776
228,2,1065.3500000000001,532.6750000000001,0.008733624454148471
241,1,246.04,246.04,0.004132231404958678
58,1,187.82999999999998,187.82999999999998,0.01694915254237288
130,3,1703.41,567.8033333333334,0.022900763358778626
60,7,1641.68,234.5257142857143,0.11475409836065574
22,1,153.92,153.92,0.043478260869565216
26,7,1064.11,152.01571428571427,0.25925925925925924
9,7,1419.73,202.81857142857143,0.7
32,4,936.16,234.04,0.12121212121212122
4,2,525.24,262.62,0.4
308,1,550.8000000000001,550.8000000000001,0.003236245954692557
8,9,1875.1100000000001,208.34555555555556,1.0
29,3,556.95,185.65,0.1
17,1,131.78,131.78,0.05555555555555555
101,2,498.42,249.21,0.0196078431372549
12,4,669.11,167.2775,0.3076923076923077
21,1,197.63,197.63,0.045454545454545456
15,6,1119.93,186.655,0.375
361,1,250.04,250.04,0.0027624309392265192
11,21,8600.73,409.5585714285714,1.75
365,1,-152.64000000000001,-152.64000000000001,0.00273224043715847
95,1,82.75,82.75,0.010416666666666666
78,2,1384.85,692.425,0.02531645569620253
139,3,644.3,214.76666666666665,0.02142857142857143
18,2,2288.13,1144.065,0.10526315789473684
25,11,2514.76,228.61454545454546,0.4230769230769231
1,43,6204.46,144.28976744186048,21.5
46,5,2524.02,504.804,0.10638297872340426
100,3,1200.6200000000001,400.2066666666667,0.0297029702970297
8,2,700.86,350.43,0.2222222222222222
15,9,908.99,100.99888888888889,0.5625
18,4,990.23,247.5575,0.21052631578947367
280,1,96.8,96.8,0.0035587188612099642
14,2,523.11,261.555,0.13333333333333333
23,2,363.9,181.95,0.08333333333333333
124,1,175.2,175.2,0.008
86,1,494.25,494.25,0.011494252873563218
301,3,306.6,102.2,0.009933774834437087
151,7,1944.32,277.76,0.046052631578947366
17,10,6612.18,661.2180000000001,0.5555555555555556
94,2,243.36,121.68,0.021052631578947368
9,16,11891.18,743.19875,1.6
157,3,781.36,260.4533333333333,0.0189873417721519
355,1,193.64,193.64,0.0028089887640449437
46,1,160.57,160.57,0.02127659574468085
15,4,537.74,134.435,0.25
4,16,2611.58,163.22375,3.2
86,1,228.96,228.96,0.011494252873563218
15,5,1159.52,231.904,0.3125
179,1,110.75,110.75,0.005555555555555556
8,5,1256.19,251.238,0.5555555555555556
36,3,587.15,195.71666666666667,0.08108108108108109
129,2,1740.0,870.0,0.015384615384615385
51,1,1393.06,1393.06,0.019230769230769232
312,1,178.22,178.22,0.003194888178913738
24,2,388.14,194.07,0.08
303,2,365.85,182.925,0.006578947368421052
11,1,127.86,127.86,0.08333333333333333
17,3,585.79,195.26333333333332,0.16666666666666666
49,3,488.2,162.73333333333332,0.06
239,2,312.23,156.115,0.008333333333333333
1,12,4455.73,371.3108333333333,6.0
13,8,4801.56,600.195,0.5714285714285714
238,1,168.4,168.4,0.0041841004184100415
23,9,1349.52,149.94666666666666,0.375
73,4,446.18,111.545,0.05405405405405406
17,3,423.89,141.29666666666665,0.16666666666666666
41,8,1342.68,167.835,0.19047619047619047
40,4,646.92,161.73,0.0975609756097561
219,2,495.77,247.885,0.00909090909090909
190,4,372.5,93.125,0.020942408376963352
71,2,203.2,101.6,0.027777777777777776
24,21,3925.92,186.94857142857143,0.84
11,1,404.66,404.66,0.08333333333333333
9,30,20272.43,675.7476666666666,3.0
65,1,65.4,65.4,0.015151515151515152
4,1,199.29,199.29,0.2
19,2,336.4,168.2,0.1
15,1,261.11,261.11,0.0625
8,6,2686.42,447.7366666666667,0.6666666666666666
20,2,784.11,392.055,0.09523809523809523
78,4,1259.56,314.89,0.05063291139240506
1,43,31300.079999999998,727.9088372093023,21.5
164,2,508.8,254.4,0.012121212121212121
307,2,457.91,228.955,0.006493506493506494
219,1,203.86999999999998,203.86999999999998,0.004545454545454545
39,8,7330.8,916.35,0.2
22,2,696.41,348.205,0.08695652173913043
115,3,653.38,217.79333333333332,0.02586206896551724
126,5,2129.96,425.992,0.03937007874015748
5,13,2633.85,202.60384615384615,2.1666666666666665
36,1,281.62,281.62,0.02702702702702703
4,18,30300.82,1683.378888888889,3.6
1,5,967.22,193.44400000000002,2.5
330,5,1928.72,385.744,0.015105740181268883
163,1,32.65,32.65,0.006097560975609756
185,2,771.85,385.925,0.010752688172043012
16,5,1214.72,242.94400000000002,0.29411764705882354
12,4,748.94,187.235,0.3076923076923077
3,7,1258.06,179.72285714285712,1.75
44,2,778.0,389.0,0.044444444444444446
80,1,507.84,507.84,0.012345679012345678
30,9,6838.34,759.8155555555555,0.2903225806451613
42,2,463.46000000000004,231.73000000000002,0.046511627906976744
11,14,4200.97,300.06928571428574,1.1666666666666667
50,3,598.83,199.61,0.058823529411764705
16,10,1853.1299999999999,185.313,0.5882352941176471
45,4,663.63,165.9075,0.08695652173913043
19,2,759.17,379.585,0.1
4,7,5022.26,717.4657142857143,1.4
72,1,100.8,100.8,0.0136986301369863
1,33,17078.45,517.5287878787879,16.5
121,4,512.12,128.03,0.03278688524590164
33,2,265.76,132.88,0.058823529411764705
313,1,403.3,403.3,0.0031847133757961785
18,2,365.76,182.88,0.10526315789473684
88,1,303.15999999999997,303.15999999999997,0.011235955056179775
2,9,2333.42,259.2688888888889,3.0
2,2,216.29999999999998,108.14999999999999,0.6666666666666666
247,2,378.3,189.15,0.008064516129032258
148,5,177.1,35.42,0.03355704697986577
29,10,2210.2599999999998,221.02599999999998,0.3333333333333333
220,1,534.24,534.24,0.004524886877828055
148,3,2940.04,980.0133333333333,0.020134228187919462
177,2,120.9,60.45,0.011235955056179775
40,2,541.53,270.765,0.04878048780487805
145,1,-4287.63,-4287.63,0.00684931506849315
2,8,2504.86,313.1075,2.6666666666666665
8,55,187482.17,3408.7667272727276,6.111111111111111
1,10,1648.95,164.895,5.0
18,2,486.71999999999997,243.35999999999999,0.10526315789473684
192,4,517.53,129.3825,0.02072538860103627
204,1,131.7,131.7,0.004878048780487805
365,1,249.86,249.86,0.00273224043715847
127,5,1737.7,347.54,0.0390625
15,1,316.5,316.5,0.0625
43,2,657.3,328.65,0.045454545454545456
79,8,452.63,56.57875,0.1
23,3,757.46,252.48666666666668,0.125
51,3,662.94,220.98000000000002,0.057692307692307696
16,6,1881.36,313.56,0.35294117647058826
158,1,289.96000000000004,289.96000000000004,0.006289308176100629
10,2,763.28,381.64,0.18181818181818182
10,2,137.0,68.5,0.18181818181818182
16,6,1843.06,307.1766666666667,0.35294117647058826
45,5,1125.07,225.01399999999998,0.10869565217391304
191,3,710.29,236.76333333333332,0.015625
79,1,194.37,194.37,0.0125
74,2,506.51,253.255,0.02666666666666667
4,5,1249.34,249.868,1.0
65,3,414.04,138.01333333333335,0.045454545454545456
261,1,396.87,396.87,0.003816793893129771
59,2,376.64,188.32,0.03333333333333333
1,11,1926.8799999999999,175.17090909090908,5.5
1,11,3541.92,321.9927272727273,5.5
248,1,374.57,374.57,0.004016064257028112
8,2,497.56,248.78,0.2222222222222222
359,1,271.05,271.05,0.002777777777777778
76,1,272.22,272.22,0.012987012987012988
290,1,622.88,622.88,0.003436426116838488
17,3,1138.0,379.3333333333333,0.16666666666666666
221,2,288.6,144.3,0.009009009009009009
9,4,689.1,172.275,0.4
3,2,558.96,279.48,0.5
206,10,2745.2799999999997,274.52799999999996,0.04830917874396135
162,2,1145.84,572.92,0.012269938650306749
70,2,294.29,147.145,0.028169014084507043
262,2,605.58,302.79,0.0076045627376425855
281,1,387.31,387.31,0.0035460992907801418
58,11,6100.74,554.6127272727273,0.1864406779661017
25,1,308.48,308.48,0.038461538461538464
3,46,88125.38,1915.7691304347827,11.5
29,11,2920.04,265.4581818181818,0.36666666666666664
72,1,513.2,513.2,0.0136986301369863
128,1,208.65,208.65,0.007751937984496124
31,4,639.02,159.755,0.125
15,5,768.08,153.616,0.3125
309,1,153.94,153.94,0.0032258064516129032
17,7,1839.07,262.7242857142857,0.3888888888888889
54,1,546.81,546.81,0.01818181818181818
24,4,721.9599999999999,180.48999999999998,0.16
2,5,1070.71,214.142,1.6666666666666667
11,4,652.74,163.185,0.3333333333333333
361,1,145.0,145.0,0.0027624309392265192
360,1,422.70000000000005,422.70000000000005,0.002770083102493075
1,8,706.7,88.3375,4.0
54,6,888.86,148.14333333333335,0.10909090909090909
1,11,3540.1,321.8272727272727,5.5
1,10,2385.0,238.5,5.0
121,2,293.45,146.725,0.01639344262295082
54,1,223.36,223.36,0.01818181818181818
280,1,164.4,164.4,0.0035587188612099642
177,1,76.5,76.5,0.0056179775280898875
30,2,897.62,448.81,0.06451612903225806
26,1,98.42,98.42,0.037037037037037035
9,3,570.4,190.13333333333333,0.3
270,1,170.75,170.75,0.0036900369003690036
43,3,645.96,215.32000000000002,0.06818181818181818
372,1,-11.8,-11.8,0.002680965147453083
218,3,-141.48,-47.16,0.0136986301369863
24,2,148.86,74.43,0.08
197,3,267.16,89.05333333333334,0.015151515151515152
359,1,306.84,306.84,0.002777777777777778
43,6,909.96,151.66,0.13636363636363635
130,1,1487.6,1487.6,0.007633587786259542
1,5,1952.45,390.49,2.5
20,2,483.26,241.63,0.09523809523809523
206,1,157.9,157.9,0.004830917874396135
14,3,541.46,180.48666666666668,0.2
95,5,854.95,170.99,0.052083333333333336
19,1,167.62,167.62,0.05
14,8,1107.38,138.4225,0.5333333333333333
24,3,454.01,151.33666666666667,0.12
8,2,901.21,450.605,0.2222222222222222
7,10,4012.56,401.256,1.25
332,1,344.14,344.14,0.003003003003003003
50,4,1498.51,374.6275,0.0784313725490196
71,4,226.75000000000003,56.68750000000001,0.05555555555555555
29,4,362.9,90.725,0.13333333333333333
243,1,185.65,185.65,0.004098360655737705
8,22,3457.78,157.1718181818182,2.4444444444444446
191,2,124.74,62.37,0.010416666666666666
5,4,440.2,110.05,0.6666666666666666
253,3,215.72,71.90666666666667,0.011811023622047244
1,31,10736.11,346.3261290322581,15.5
236,1,175.27,175.27,0.004219409282700422
7,3,1227.3,409.09999999999997,0.375
109,4,1133.07,283.2675,0.03636363636363636
100,3,1240.2,413.40000000000003,0.0297029702970297
60,4,2404.17,601.0425,0.06557377049180328
2,3,1479.22,493.0733333333333,1.0
73,8,2215.02,276.8775,0.10810810810810811
4,6,3911.56,651.9266666666666,1.2
85,2,993.18,496.59,0.023255813953488372
12,2,388.79,194.395,0.15384615384615385
23,7,2827.93,403.98999999999995,0.2916666666666667
214,1,2044.3700000000001,2044.3700000000001,0.004651162790697674
18,1,161.67000000000002,161.67000000000002,0.05263157894736842
239,1,116.00999999999999,116.00999999999999,0.004166666666666667
2,8,5050.77,631.34625,2.6666666666666665
50,5,-1165.3,-233.06,0.09803921568627451
217,2,309.36,154.68,0.009174311926605505
33,2,193.42,96.71,0.058823529411764705
41,6,1103.92,183.98666666666668,0.14285714285714285
4,19,3947.87,207.78263157894736,3.8
53,10,1992.76,199.276,0.18518518518518517
23,17,4509.37,265.2570588235294,0.7083333333333334
57,1,390.07,390.07,0.017241379310344827
130,3,329.6,109.86666666666667,0.022900763358778626
174,3,571.1999999999999,190.39999999999998,0.017142857142857144
6,3,971.58,323.86,0.42857142857142855
312,1,218.52,218.52,0.003194888178913738
60,1,81.44,81.44,0.01639344262295082
21,4,1336.1,334.025,0.18181818181818182
33,1,527.0500000000001,527.0500000000001,0.029411764705882353
15,2,843.48,421.74,0.125
18,4,2047.0,511.75,0.21052631578947367
81,1,75.75,75.75,0.012195121951219513
6,9,1784.12,198.23555555555555,1.2857142857142858
170,2,503.59999999999997,251.79999999999998,0.011695906432748537
2,3,528.33,176.11,1.0
31,6,1242.34,207.05666666666664,0.1875
36,9,2361.9700000000003,262.4411111111111,0.24324324324324326
9,2,265.93,132.965,0.2
31,2,547.0600000000001,273.53000000000003,0.0625
276,1,108.5,108.5,0.0036101083032490976
87,1,621.66,621.66,0.011363636363636364
120,2,712.29,356.145,0.01652892561983471
373,1,101.55,101.55,0.00267379679144385
1,17,2768.98,162.88117647058823,8.5
219,4,995.6600000000001,248.91500000000002,0.01818181818181818
65,1,133.06,133.06,0.015151515151515152
61,5,1789.55,357.90999999999997,0.08064516129032258
135,2,861.74,430.87,0.014705882352941176
21,1,166.08,166.08,0.045454545454545456
12,14,3886.67,277.6192857142857,1.0769230769230769
25,18,4737.13,263.1738888888889,0.6923076923076923
29,5,1175.88,235.17600000000002,0.16666666666666666
277,1,117.55,117.55,0.0035971223021582736
11,8,2571.7400000000002,321.46750000000003,0.6666666666666666
73,5,1674.69,334.938,0.06756756756756757
11,3,485.88,161.96,0.25
4,14,2954.75,211.05357142857142,2.8
141,1,196.0,196.0,0.007042253521126761
26,9,1788.27,198.69666666666666,0.3333333333333333
19,2,604.64,302.32,0.1
4,2,728.16,364.08,0.4
66,5,2055.51,411.10200000000003,0.07462686567164178
1,2,347.75,173.875,1.0
